NOMOR PARTAI,NAMA PARTAI,NOMOR URUT,NAMA CALEG,JENIS KELAMIN,PEROLEHAN SUARA,COUNTRY CODE,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated,PROVINSI,DAERAH PEMILIHAN
24,"Partal Pelopor
",1,ISKANDAR ALY,,2821,ID,namsor_api_2.0.24,LATIN,cb6d4364-1f19-4e2b-8347-d1e6a7a5a069,ISKANDAR ALY,male,-0.88655727,11.45480289,0.943278635,,
24,"Partal Pelopor
",2,NY. FITRYAN RENOTCLUSI,,750,ID,namsor_api_2.0.24,LATIN,8c3b9993-b4cc-401b-8ded-cdd0779b9a27,NY. FITRYAN RENOTCLUSI,female,0.124265975,2.312697316,0.562132988,,
1,PNI Marhaenisme,1,TEUKU SYAUKI MARKAM,,2404,ID,namsor_api_2.0.24,LATIN,b34435b9-6f1d-436b-8d17-8bde886108e1,TEUKU SYAUKI MARKAM,male,-0.986368626,20.58188957,0.993184313,NAD,NAD II
2,Partai Buruh Sosial Demokrat,1,SISKA AZDILLA P.,,1337,ID,namsor_api_2.0.24,LATIN,550ecf19-7b22-4ae3-b8a3-94c5ffd99823,SISKA AZDILLA P.,female,0.963248074,15.50263213,0.981624037,,
2,Partai Buruh Sosial Demokrat,2,"ASMUN AHMAD SJU'EB, MA",,602,ID,namsor_api_2.0.24,LATIN,82b5f87c-9e1b-4065-9712-c42c04e8584c,"ASMUN AHMAD SJU'EB, MA",male,-0.420385719,6.726790813,0.710192859,,
3,Partai Bulan Bintang,1,"H. MAWARDI ABDULLAH, MM",,9875,ID,namsor_api_2.0.24,LATIN,de5a28fa-49cb-41b5-8fd1-0386f3daf1a2,"H. MAWARDI ABDULLAH, MM",male,-0.954505965,14.66424692,0.977252983,,
3,Partai Bulan Bintang,2,Drs. H.M. DAUD MANSUR,,5131,ID,namsor_api_2.0.24,LATIN,62f7bf02-1dab-4293-b300-34d0410c29c6,Drs. H.M. DAUD MANSUR,male,-0.993366842,27.13393608,0.996683421,,
3,Partai Bulan Bintang,3,"M. NUR AL MANSUR, TGK. H",,4244,ID,namsor_api_2.0.24,LATIN,d8182bbe-3761-4537-bd2c-cb2693e065bd,"M. NUR AL MANSUR, TGK. H",male,-0.736645916,9.276945085,0.868322958,,
3,Partai Bulan Bintang,4,"BUSTAMAN, SE.",,1521,ID,namsor_api_2.0.24,LATIN,597211b5-5824-4e94-9cda-68db7fd97150,"BUSTAMAN, SE.",male,-0.974114873,17.08503013,0.987057436,,
4,Partai Merdeka,1,H. TEUKU MUKHTAR,,4131,ID,namsor_api_2.0.24,LATIN,5d23e264-4b33-4e28-8a0b-5c5625b6a8fd,H. TEUKU MUKHTAR,male,-0.926697362,12.85908262,0.963348681,,
4,Partai Merdeka,2,ZAKARIA A GANI,,1916,ID,namsor_api_2.0.24,LATIN,b7817274-4508-49d4-aceb-c72c16237b6d,ZAKARIA A GANI,female,0.011672447,0.837601493,0.505836223,,
4,Partai Merdeka,3,Dra. SHERIN HARIYADI,,1361,ID,namsor_api_2.0.24,LATIN,5093c917-5aec-4fb6-adc2-004139081cd9,Dra. SHERIN HARIYADI,female,0.386986319,5.854945571,0.693493159,,
4,Partai Merdeka,4,"Drs. NURDIN MOCH ALI N, SH",,614,ID,namsor_api_2.0.24,LATIN,ec4da7a7-44f6-4d58-9c00-45fd88edf43d,"Drs. NURDIN MOCH ALI N, SH",male,-0.929039118,12.98734158,0.964519559,,
5,Partai Persatuan Pembangunan,1,"DR. H. MUCHTAR AZIZ, MA",,24512,ID,namsor_api_2.0.24,LATIN,85ef4224-40c5-40ff-85e3-ba47ddc20233,"DR. H. MUCHTAR AZIZ, MA",male,-0.933345963,13.27726992,0.966672982,,
5,Partai Persatuan Pembangunan,2,Ir. M. FAKHRUDDIN,,11326,ID,namsor_api_2.0.24,LATIN,c9b2b8db-e8e9-46f2-bed3-5a960f37cd47,Ir. M. FAKHRUDDIN,male,-0.753512801,9.950710951,0.876756401,,
5,Partai Persatuan Pembangunan,3,Prof.Dr. SAID ZAINAL ABIDIN,,10236,ID,namsor_api_2.0.24,LATIN,ed22850a-5652-4cbb-9560-27a68009e99a,Prof.Dr. SAID ZAINAL ABIDIN,male,-0.422676387,6.82689064,0.711338194,,
5,Partai Persatuan Pembangunan,4,Drs. TEUKU TAUFIQULHADI,,7510,ID,namsor_api_2.0.24,LATIN,8ddf7d0d-1f13-46da-9dce-e40f49324bce,Drs. TEUKU TAUFIQULHADI,male,-0.98929026,21.76726158,0.99464513,,
5,Partai Persatuan Pembangunan,5,dr. H. ALl PASHA SHAMAN,,5983,ID,namsor_api_2.0.24,LATIN,2ce1737e-c67a-423f-89bd-1a64d1ecccd7,dr. H. ALl PASHA SHAMAN,female,0.016164965,1.050645158,0.508082482,,
5,Partai Persatuan Pembangunan,6,Drs. H. RUSLI IBRAHIM,,5779,ID,namsor_api_2.0.24,LATIN,3d463671-feac-4562-9cb2-6fe3494cd3eb,Drs. H. RUSLI IBRAHIM,male,-0.98005404,18.49247407,0.99002702,,
5,Partai Persatuan Pembangunan,7,"ISKANDAR, BP, SIP.",,1789,ID,namsor_api_2.0.24,LATIN,f6b48d04-db85-49ca-890d-73521b9d5c32,"ISKANDAR, BP, SIP.",male,-0.98388567,19.66759597,0.991942835,,
6,Partai Persatuan Demokrasi Kebangsaan,1,"ZAINUDDIN AG, SIP",,5508,ID,namsor_api_2.0.24,LATIN,e7ee9ba3-1c7c-4e8a-a2b7-2e01d6332cae,"ZAINUDDIN AG, SIP",male,-0.301777677,4.941395163,0.650888838,,
6,Partai Persatuan Demokrasi Kebangsaan,2,"Drs. MUHAMMAD JACOB ABDI, MM",,2553,ID,namsor_api_2.0.24,LATIN,ce471ba3-ac8f-46a6-8503-07fe0846e00b,"Drs. MUHAMMAD JACOB ABDI, MM",male,-0.982349329,19.27036156,0.991174665,,
6,Partai Persatuan Demokrasi Kebangsaan,3,"Drs. H. M. DANNY DJATOHA, MM",,1408,ID,namsor_api_2.0.24,LATIN,b2fea345-1572-486b-9cd0-1b9756a6a12b,"Drs. H. M. DANNY DJATOHA, MM",male,-0.862945273,11.01869163,0.931472637,,
6,Partai Persatuan Demokrasi Kebangsaan,4,H.TEUKU. BASRI MUHAMMAD,,1676,ID,namsor_api_2.0.24,LATIN,9f8088cb-aab2-4927-99cf-61f45c9ab1a4,H.TEUKU. BASRI MUHAMMAD,male,-0.39135965,5.934307102,0.695679825,,
6,Partai Persatuan Demokrasi Kebangsaan,5,"Dra. ZAIMAH THURSIAH, MS",,560,ID,namsor_api_2.0.24,LATIN,a868b78c-e10a-4aa0-bef6-2ffdbc0b0368,"Dra. ZAIMAH THURSIAH, MS",female,0.286598337,4.712245122,0.643299168,,
7,Partai Perhimpunan Indonesia Baru,1,SAIFUL SYAMSUDIN,,2118,ID,namsor_api_2.0.24,LATIN,d4c0db15-ebf8-489f-a3ae-f8e067d7f864,SAIFUL SYAMSUDIN,male,-0.935443671,13.45617504,0.967721835,,
7,Partai Perhimpunan Indonesia Baru,2,IRWAN IBRAHIM,,804,ID,namsor_api_2.0.24,LATIN,677afc5c-cf79-4810-9488-1c42bfd08622,IRWAN IBRAHIM,male,-0.933806293,13.31388013,0.966903146,,
8,Partai Nasional Banteng Kemerdekaan,1,"ZULFIKAR, SE, MM.",,2835,ID,namsor_api_2.0.24,LATIN,90581c75-e918-48c7-87bb-1cf75d20a438,"ZULFIKAR, SE, MM.",male,-0.828882069,10.60664271,0.914441034,,
8,Partai Nasional Banteng Kemerdekaan,2,"YUNIDAR, S.Ag",,1076,ID,namsor_api_2.0.24,LATIN,c2942d56-6853-42ff-a7c0-679a4fbf8087,"YUNIDAR, S.Ag",male,-0.288802003,4.798422462,0.644401001,,
9,Partai Demokrat,1,MIRWAN AMIR,,17207,ID,namsor_api_2.0.24,LATIN,573e111a-04b7-45bc-92ec-f0721b28529b,MIRWAN AMIR,male,-0.937727058,13.69601729,0.968863529,,
9,Partai Demokrat,2,Ir. AZHAR MARMUD,,10090,ID,namsor_api_2.0.24,LATIN,a4f99f20-980c-4682-9007-39570eac81af,Ir. AZHAR MARMUD,male,-0.972013157,16.71720544,0.986006579,,
9,Partai Demokrat,3,"VUDI KURNIA, SE",,6137,ID,namsor_api_2.0.24,LATIN,b3624725-8629-40b8-bbde-83b6ea19a6aa,"VUDI KURNIA, SE",male,-0.400123006,6.115107717,0.700061503,,
9,Partai Demokrat,4,NY. H. ERYANTI AMIR,,3531,ID,namsor_api_2.0.24,LATIN,3e5f908e-fd18-4261-b9c5-037d7c662f6a,NY. H. ERYANTI AMIR,female,0.683412937,8.34185437,0.841706468,,
9,Partai Demokrat,5,Ir. ENY BAPUTRI,,2561,ID,namsor_api_2.0.24,LATIN,ececb0e5-b0bf-47b6-9970-6fe779d94a82,Ir. ENY BAPUTRI,male,-0.101376133,2.10619057,0.550688066,,
10,Partai Keadilan dan Persatuan Indonesia,1,IR. H. MARTOYO SUGANDI,,5430,ID,namsor_api_2.0.24,LATIN,1d812dae-2356-48b4-9c83-1609b73526d5,IR. H. MARTOYO SUGANDI,male,-0.808795896,10.42503789,0.904397948,,
10,Partai Keadilan dan Persatuan Indonesia,2,TEUKU MUDA YUSUF,,3677,ID,namsor_api_2.0.24,LATIN,44529123-b5aa-42ec-ad45-37f6f4b2162a,TEUKU MUDA YUSUF,male,-0.969289643,16.16558821,0.984644822,,
10,Partai Keadilan dan Persatuan Indonesia,3,"ISMAIL, SH",,1513,ID,namsor_api_2.0.24,LATIN,82f03af8-bc7b-4940-ad66-5a285357b0ab,"ISMAIL, SH",male,-0.984407907,19.80230397,0.992203953,,
10,Partai Keadilan dan Persatuan Indonesia,4,Drs. TEUKU BUSTAMI UMAR,,1944,ID,namsor_api_2.0.24,LATIN,cc2cecd0-9e5b-4508-86fc-f97c63ea17ba,Drs. TEUKU BUSTAMI UMAR,male,-0.984836548,19.92827397,0.992418274,,
11,Partai Penegak Demokrasi Indonesia,1,"TEUKU BADRUSSAMAN, S.Sos",,979,ID,namsor_api_2.0.24,LATIN,164ffe51-4f4e-4f1e-a564-3537ad1a2075,"TEUKU BADRUSSAMAN, S.Sos",male,-0.982742079,19.42388328,0.991371039,,
11,Partai Penegak Demokrasi Indonesia,2,"DIAH YURNAILY, SE",,325,ID,namsor_api_2.0.24,LATIN,7a2591dd-bb56-4e53-bc87-aa226d8f75a4,"DIAH YURNAILY, SE",female,0.009293295,0.486788542,0.504646647,,
11,Partai Penegak Demokrasi Indonesia,3,"ARMAN SUHARZA, S.Pd",,287,ID,namsor_api_2.0.24,LATIN,b2a5a55c-8059-4c1e-aee0-17febbd27cfb,"ARMAN SUHARZA, S.Pd",male,-0.972298931,16.79758422,0.986149465,,
12,Partai Persatuan Nahdlatul Ummah Indonesia,1,DR. H.T. MUKHTAR ANSHARI Z.A.,,5314,ID,namsor_api_2.0.24,LATIN,9dbfe73c-bd6a-4db8-a567-bf3df1336928,DR. H.T. MUKHTAR ANSHARI Z.A.,male,-0.009896728,0.661357568,0.504948364,,
12,Partai Persatuan Nahdlatul Ummah Indonesia,2,Dra. NURMASYITHAH,,1963,ID,namsor_api_2.0.24,LATIN,95c29977-5b19-4771-a56d-d0a7dba32879,Dra. NURMASYITHAH,female,0.417254714,6.604368079,0.708627357,,
12,Partai Persatuan Nahdlatul Ummah Indonesia,3,Drs. H. AHMADYAMANI,,1055,ID,namsor_api_2.0.24,LATIN,9e7954ae-9daf-42bf-9190-6293ae34a206,Drs. H. AHMADYAMANI,male,-0.973416123,16.97216717,0.986708062,,
12,Partai Persatuan Nahdlatul Ummah Indonesia,4,RADHIATI,,506,ID,namsor_api_2.0.24,LATIN,61aac9cc-cd27-42ec-8d7e-999efb31c9a3,RADHIATI,female,0.287084116,4.730624932,0.643542058,,
12,Partai Persatuan Nahdlatul Ummah Indonesia,5,"DERMAWAN, SE",,311,ID,namsor_api_2.0.24,LATIN,a11aabf6-3a37-44c0-a00d-6e219370382f,"DERMAWAN, SE",male,-0.974819946,17.21349969,0.987409973,,
13,Partai Amanat Nasional,1,"DR. AHMAD FARHAN HAMID, MS",,27523,ID,namsor_api_2.0.24,LATIN,ba740bc3-2053-4930-a4d8-790270784b0e,"DR. AHMAD FARHAN HAMID, MS",male,-0.957785075,14.90480151,0.978892538,,
13,Partai Amanat Nasional,2,Dra. ANISAH M. DAUD,,13696,ID,namsor_api_2.0.24,LATIN,5b22b2a0-4aca-48ba-9711-1e68dad8538c,Dra. ANISAH M. DAUD,female,0.944610597,14.16637925,0.972305299,,
13,Partai Amanat Nasional,3,Drs. SAID DJAMALUL ABIDIN,,9175,ID,namsor_api_2.0.24,LATIN,25370877-dc57-4ec5-aa10-ea6e3d9ed2f0,Drs. SAID DJAMALUL ABIDIN,male,-0.986654719,20.77094478,0.993327359,,
13,Partai Amanat Nasional,4,"ABDUL RAHMAN, ST",,8565,ID,namsor_api_2.0.24,LATIN,9637c9cc-095a-47e7-a876-7bfd4b53a5f5,"ABDUL RAHMAN, ST",male,-0.992756567,26.37577518,0.996378284,,
13,Partai Amanat Nasional,5,H. TEUKU HAMZAH RISYAD,,6336,ID,namsor_api_2.0.24,LATIN,cd60a769-5e88-49d6-9c2b-9a16fd88c1bd,H. TEUKU HAMZAH RISYAD,male,-0.948664791,14.34153819,0.974332395,,
13,Partai Amanat Nasional,6,Drs. H. TEUKU ABDUL RAHMAN ALBA,,8903,ID,namsor_api_2.0.24,LATIN,4aa7bbef-bbda-4d7f-a19a-2a8d306bc9ec,Drs. H. TEUKU ABDUL RAHMAN ALBA,male,-0.982350541,19.27098303,0.99117527,,
13,Partai Amanat Nasional,7,ANUGRAHA SYAH,,1380,ID,namsor_api_2.0.24,LATIN,5039f7f3-f158-4abe-9fd2-1b164961fb3f,ANUGRAHA SYAH,male,-0.008992573,0.402583044,0.504496287,,
14,Partai Karya Peduli Bangsa,1,"RASUNAN, MA, BSc",,3253,ID,namsor_api_2.0.24,LATIN,280fa910-fffb-4b27-90ff-5743f71e6824,"RASUNAN, MA, BSc",male,-0.842621195,10.75307132,0.921310598,,
14,Partai Karya Peduli Bangsa,2,"RINO ARIEF, SE",,1110,ID,namsor_api_2.0.24,LATIN,a124af9b-999d-4ee1-bfd3-3286b1547c71,"RINO ARIEF, SE",male,-0.990289343,22.59905906,0.995144671,,
14,Partai Karya Peduli Bangsa,3,Ir. MUHAMMAD YUFRIZAL,,1580,ID,namsor_api_2.0.24,LATIN,7bf953f1-c339-4fa1-a0f9-824d67a4dcec,Ir. MUHAMMAD YUFRIZAL,male,-0.944206711,14.15049911,0.972103355,,
14,Partai Karya Peduli Bangsa,4,LAKSDA TNI (PURN) AKIP MASRI,,1043,ID,namsor_api_2.0.24,LATIN,09bad5a7-0caf-4492-9c04-2e046490d225,LAKSDA TNI (PURN) AKIP MASRI,female,0.372347389,5.627313823,0.686173694,,
14,Partai Karya Peduli Bangsa,5,"EFFI KUSWITA, SH",,758,ID,namsor_api_2.0.24,LATIN,a0886eb7-cba4-4f12-b732-24cc96f3fd75,"EFFI KUSWITA, SH",female,0.369830321,5.592878931,0.684915161,,
14,Partai Karya Peduli Bangsa,6,SUPRIATININGSIH,,574,ID,namsor_api_2.0.24,LATIN,60e33212-acc1-40b7-8299-a9a5c85e2518,SUPRIATININGSIH,female,0.34731659,5.328104933,0.673658295,,
15,Partai Kebangkitan Bangsa,1,NAZARUDDIN,,15614,ID,namsor_api_2.0.24,LATIN,25df591d-5d9e-4aca-b73b-83130017057a,NAZARUDDIN,male,-0.860737849,10.98618211,0.930368924,,
15,Partai Kebangkitan Bangsa,2,"Drs. H.A. ARIEF LUQMAN, MS. MBA",,2369,ID,namsor_api_2.0.24,LATIN,784ce0a1-470e-4b12-b288-f31789f0c80e,"Drs. H.A. ARIEF LUQMAN, MS. MBA",male,-0.982182782,19.18841858,0.991091391,,
15,Partai Kebangkitan Bangsa,3,Drs. H. TEUKU ASMANY,,1407,ID,namsor_api_2.0.24,LATIN,306d89bf-e6b7-4445-bbde-09d41645ede9,Drs. H. TEUKU ASMANY,male,-0.970130547,16.305894,0.985065274,,
15,Partai Kebangkitan Bangsa,4,"SITI NURMA KHOIRUNISA, S.Ag",,877,ID,namsor_api_2.0.24,LATIN,5340a6a4-5c37-4428-a076-12b4e47da56a,"SITI NURMA KHOIRUNISA, S.Ag",female,0.691670746,8.44083822,0.845835373,,
16,Partai Keadiian Sejahtera,1,"ANDI SALAHUDDIN, SE",,15021,ID,namsor_api_2.0.24,LATIN,5ba32fa4-c3d0-44a5-99cf-d082a5272c6f,"ANDI SALAHUDDIN, SE",male,-0.97964274,18.40000769,0.98982137,,
16,Partai Keadiian Sejahtera,2,IWAN GAYO,,15364,ID,namsor_api_2.0.24,LATIN,a2562bae-4ac3-409c-bc05-b6b272ff1672,IWAN GAYO,male,-0.555464656,7.441385258,0.777732328,,
16,Partai Keadiian Sejahtera,3,RITA INDAHYATI,,3421,ID,namsor_api_2.0.24,LATIN,cb3370e8-e512-4758-b1d5-fc895f88d6ae,RITA INDAHYATI,female,0.99180277,25.7710921,0.995901385,,
16,Partai Keadiian Sejahtera,4,SYAHRUL,,2717,ID,namsor_api_2.0.24,LATIN,3b5f43d8-845e-4002-bb65-fac8cdd8e159,SYAHRUL,male,-0.753939633,9.975345162,0.876969816,,
16,Partai Keadiian Sejahtera,5,"SABRIDA  M. ILYAS, SP.d",,2089,ID,namsor_api_2.0.24,LATIN,a42a5350-5b74-4342-9b8c-24f3dffa6007,"SABRIDA  M. ILYAS, SP.d",male,-0.748945056,9.719276738,0.874472528,,
16,Partai Keadiian Sejahtera,6,"SURYANI, S.Si",,1584,ID,namsor_api_2.0.24,LATIN,ccb1b103-54af-43ae-bb51-853bc3791a6d,"SURYANI, S.Si",male,-0.008238885,0.196948897,0.504119442,,
16,Partai Keadiian Sejahtera,7,"MUSLIM, S.Ked",,1604,ID,namsor_api_2.0.24,LATIN,97576223-bde5-48f9-862f-912f6e447ccd,"MUSLIM, S.Ked",male,-0.981236771,18.819003,0.990618386,,
17,Partai Bintang Reformasi,1,"ZAINAL ABIDIN HUSSEIN, SE",,17230,ID,namsor_api_2.0.24,LATIN,61e0fb8f-3ec4-4aca-82e1-7f6f5709b491,"ZAINAL ABIDIN HUSSEIN, SE",male,-0.970991739,16.47343672,0.985495869,,
17,Partai Bintang Reformasi,2,"H.M. DAHLAN SULAIMAN, SE",,9188,ID,namsor_api_2.0.24,LATIN,6854de7e-43ee-4d44-a87a-830eb1cd15c4,"H.M. DAHLAN SULAIMAN, SE",male,-0.991103137,23.48369301,0.995551569,,
17,Partai Bintang Reformasi,3,H. ZAINUDDIN H. MOEHAMMAD,,9378,ID,namsor_api_2.0.24,LATIN,c66c767c-e8d1-461a-a711-5e4857056f60,H. ZAINUDDIN H. MOEHAMMAD,male,-0.948497532,14.33367141,0.974248766,,
18,Partai Demokrasi Indonesia Perjuangan,1,"ZULKIFLI KIDAM, SH",,7271,ID,namsor_api_2.0.24,LATIN,b30e9ce4-0cd0-4002-a6b7-4268a7483442,"ZULKIFLI KIDAM, SH",male,-0.94500335,14.1820673,0.972501675,,
18,Partai Demokrasi Indonesia Perjuangan,2,"T. SYAHRUL SULAIMAN, SE, AK",,3358,ID,namsor_api_2.0.24,LATIN,00780bbd-9b56-464e-af81-7a539355b502,"T. SYAHRUL SULAIMAN, SE, AK",male,-0.923927394,12.72596351,0.961963697,,
18,Partai Demokrasi Indonesia Perjuangan,3,"T. ZULFIKAR THAIB ALI, SH",,2912,ID,namsor_api_2.0.24,LATIN,75cc51ee-1834-4969-97f8-be3ad54049cd,"T. ZULFIKAR THAIB ALI, SH",male,-0.913056975,12.32776939,0.956528487,,
18,Partai Demokrasi Indonesia Perjuangan,4,"DICKI KURNIAWAN, SH, CN",,1497,ID,namsor_api_2.0.24,LATIN,81740954-65b2-4d58-a4d7-b46082fcf252,"DICKI KURNIAWAN, SH, CN",male,-0.902677601,11.92197074,0.951338801,,
18,Partai Demokrasi Indonesia Perjuangan,5,BANINGSIH,,892,ID,namsor_api_2.0.24,LATIN,bdc715b5-de9a-4a34-89d0-6848acd31e9e,BANINGSIH,female,0.228802876,3.486323907,0.614401438,,
18,Partai Demokrasi Indonesia Perjuangan,6,Ir. MOHD. NASIR,,941,ID,namsor_api_2.0.24,LATIN,a37e4a98-4cc5-4091-aa04-357d537ddc6a,Ir. MOHD. NASIR,male,-0.307090719,4.979609011,0.653545359,,
18,Partai Demokrasi Indonesia Perjuangan,7,Dra. NELY ISDIARTI,,1012,ID,namsor_api_2.0.24,LATIN,1fc0df01-3aa6-431d-9307-446f1cade8ad,Dra. NELY ISDIARTI,female,0.989188221,21.71118569,0.994594111,,
19,Partai Damal Sejahtera,1,"HANANIEL EKOPUTRA, S.Sn",,257,ID,namsor_api_2.0.24,LATIN,a7b19175-0c33-4094-9cd2-75abe7ce88f1,"HANANIEL EKOPUTRA, S.Sn",female,0.009877652,0.655700919,0.504938826,,
19,Partai Damal Sejahtera,2,Ir. O. OMANO MARUNDURI,,148,ID,namsor_api_2.0.24,LATIN,c8e34554-d2b4-4be3-833c-10a84bc93fd9,Ir. O. OMANO MARUNDURI,male,-0.606287982,7.710371537,0.803143991,,
20,Partai Golongan Karya,1,Drs. T. MUHAMMAD NURLIF,,23226,ID,namsor_api_2.0.24,LATIN,d9050ec2-2f95-40d4-a9c3-2c681cb9afae,Drs. T. MUHAMMAD NURLIF,male,-0.956654925,14.81520808,0.978327462,,
20,Partai Golongan Karya,2,MAHREJE WAHAB,,23968,ID,namsor_api_2.0.24,LATIN,9ae7a589-ef03-4fe8-a33e-98910c86c37d,MAHREJE WAHAB,male,-0.276867845,4.400324472,0.638433923,,
20,Partai Golongan Karya,3,"DRH. HJ. SUKIYAWATI, MM",,69704,ID,namsor_api_2.0.24,LATIN,f76a6328-aa5e-446b-935d-7b63d7dd34dd,"DRH. HJ. SUKIYAWATI, MM",female,0.219044959,3.319805861,0.609522479,,
20,Partai Golongan Karya,4,H.M. JOHN SANOVA,,13543,ID,namsor_api_2.0.24,LATIN,25f3ff71-d480-4722-aa48-c4a9dd21c771,H.M. JOHN SANOVA,male,-0.974961836,17.24147508,0.987480918,,
20,Partai Golongan Karya,5,KAHARUDDIN SYAH,,5441,ID,namsor_api_2.0.24,LATIN,463060a4-5802-44fb-9a1f-997a5b849837,KAHARUDDIN SYAH,male,-0.975195787,17.28938189,0.987597894,,
20,Partai Golongan Karya,6,NASRUDDIN HARS,,7719,ID,namsor_api_2.0.24,LATIN,1aa303f0-314b-4c0c-b95c-a86e124a9c49,NASRUDDIN HARS,male,-0.937369435,13.65444218,0.968684718,,
21,Partai Patriot Pancasila,1,Drs. RUSLI,,3717,ID,namsor_api_2.0.24,LATIN,81e3230e-4066-40d7-999c-a77c938b5940,Drs. RUSLI,male,-0.940346715,14.01024179,0.970173357,,
21,Partai Patriot Pancasila,2,TEDDY JOHAN,,1938,ID,namsor_api_2.0.24,LATIN,d208ed84-a2f2-4ac6-80b5-0c65ea0bc2fa,TEDDY JOHAN,male,-0.930594786,13.08265268,0.965297393,,
22,Partai Sarikat Indonesia,1,Dr. Hj. SITI RATNA DEWI AMIN ANDANG,,2217,ID,namsor_api_2.0.24,LATIN,3831ad4a-8e34-4c4c-a033-58ccb729dbd8,Dr. Hj. SITI RATNA DEWI AMIN ANDANG,female,0.991068324,23.42817432,0.995534162,,
22,Partai Sarikat Indonesia,2,DINA INDIRA MOERSYID,,843,ID,namsor_api_2.0.24,LATIN,f33a275b-eeab-4dfc-b6fb-307a49707d06,DINA INDIRA MOERSYID,female,0.989869185,22.16362671,0.994934593,,
22,Partai Sarikat Indonesia,3,"AZHARTA, TA",,635,ID,namsor_api_2.0.24,LATIN,aee4696c-2452-47d5-9a2d-0d9dd678cee4,"AZHARTA, TA",female,0.203531397,3.098825861,0.601765699,,
22,Partai Sarikat Indonesia,4,SYARIFUDDIN IBRAHIM,,592,ID,namsor_api_2.0.24,LATIN,79a8e132-cb83-426b-8dfa-98a705fd85f4,SYARIFUDDIN IBRAHIM,male,-0.814662083,10.47475437,0.907331042,,
22,Partai Sarikat Indonesia,5,"RAMLI HUSEIN, SH",,287,ID,namsor_api_2.0.24,LATIN,d1a445e0-0cff-4af9-a504-cbfc8cd8dbe2,"RAMLI HUSEIN, SH",male,-0.956133831,14.77645521,0.978066915,,
23,Partai Persatuan Daerah,,FACHRL'RRAZI JALIL,,1707,ID,namsor_api_2.0.24,LATIN,2983ccbc-1f30-4c77-a208-ce88b6eee75d,FACHRL'RRAZI JALIL,male,-0.271227537,4.255250322,0.635613769,,
23,Partai Persatuan Daerah,1,NOVA SAFRINA,,703,ID,namsor_api_2.0.24,LATIN,80c41db9-0cd1-4d6c-a510-b667d95a43c7,NOVA SAFRINA,female,0.979939939,18.46595373,0.989969969,,
23,Partai Persatuan Daerah,2,MUFADDHAL,,399,ID,namsor_api_2.0.24,LATIN,a9458f26-00e5-4ba8-9d5b-ea114224c98e,MUFADDHAL,male,-0.540837095,7.375699149,0.770418547,,
23,Partai Persatuan Daerah,3,ROSMALA DEWI,,370,ID,namsor_api_2.0.24,LATIN,5f320f66-c2c7-4e7b-ad2c-3cc2fb369861,ROSMALA DEWI,female,0.991405836,24.16962276,0.995702918,,
23,Partai Persatuan Daerah,4,"NILAWATI, SH",,905,ID,namsor_api_2.0.24,LATIN,5392f1ca-382d-4b05-b30c-7bc20b5c79e4,"NILAWATI, SH",female,0.734235932,9.209242683,0.867117966,,
24,"Partal Pelopor
",,,,,ID,namsor_api_2.0.24,,f389ae6b-8f05-477a-976e-52b8ef413211,,male,-0.019984496,1.219523009,0.509992248,,
1,PNI Marhaenisme,1,ALAMRIA ABAS,,6055,ID,namsor_api_2.0.24,LATIN,85cad5eb-b22c-42f9-8361-4a170233ac57,ALAMRIA ABAS,female,0.096103762,2.054454346,0.548051881,SUMATERA UTARA,SUMATERA UTARA I
1,PNI Marhaenisme,2,"KODE INDRARTO IRSAN, SE., MBA",,1853,ID,namsor_api_2.0.24,LATIN,5f2c50b8-35c9-4b39-be35-bb320363cdbb,"KODE INDRARTO IRSAN, SE., MBA",male,-0.980294175,18.55069711,0.990147087,,
1,PNI Marhaenisme,3,TIMOTIUS MUDA BUTAR-BUTAR,,1331,ID,namsor_api_2.0.24,LATIN,eb1fd440-9060-4127-a6a8-28b337af4772,TIMOTIUS MUDA BUTAR-BUTAR,male,-0.986193707,20.48175421,0.993096853,,
1,PNI Marhaenisme,4,GUSTAAF S.W. MANOPO,,637,ID,namsor_api_2.0.24,LATIN,b330344a-70ed-4076-9233-21d33e4d96a7,GUSTAAF S.W. MANOPO,male,-0.993904379,34.2239629,0.99695219,,
1,PNI Marhaenisme,5,ABRAHAM LEONARDUS LOLONG,,364,ID,namsor_api_2.0.24,LATIN,e6a70f2d-582c-4fe5-b5b1-320a2a38846c,ABRAHAM LEONARDUS LOLONG,male,-0.992448796,26.13827636,0.996224398,,
2,Partai Buruh Sosial Demokrat,1,ROBERT ANTON SITUMEANG,,5640,ID,namsor_api_2.0.24,LATIN,b9437dd7-a54e-4eb6-8e03-de9809e9b0c8,ROBERT ANTON SITUMEANG,male,-0.993856057,29.53474544,0.996928029,,
2,Partai Buruh Sosial Demokrat,2,RISWAN LUBIS,,3397,ID,namsor_api_2.0.24,LATIN,3bb0e10f-89e9-402a-bbe1-ec88113e0665,RISWAN LUBIS,male,-0.925981841,12.82296258,0.96299092,,
2,Partai Buruh Sosial Demokrat,3,R. SOFIALA PERMATA,,1669,ID,namsor_api_2.0.24,LATIN,ecb8a1eb-c21a-475b-bd2b-d1745effffc5,R. SOFIALA PERMATA,female,0.121132029,2.289572757,0.560566014,,
